wavelength,EQE
861.0,83.74316134032983
862.0,83.76914783451257
863.0,83.7951343286953
864.0,83.82112082287804
865.0,83.84710731706078
866.0,83.8730938112435
867.0,83.89908030542624
868.0,83.92506679960897
869.0,83.94443869774582
870.0,83.94457701033227
871.0,83.94471532291873
872.0,83.94485363550517
873.0,83.94499194809161
874.0,83.94513026067807
875.0,83.94526857326451
876.0,83.94540688585096
877.0,83.94554519843742
878.0,83.94568351102386
879.0,83.9458218236103
880.0,83.94596013619676
881.0,83.9460984487832
882.0,83.93666553038763
883.0,83.92703897437103
884.0,83.91741241835443
885.0,83.90778586233783
886.0,83.89815930632122
887.0,83.88853275030462
888.0,83.87890619428802
889.0,83.86927963827142
890.0,83.85965308225482
891.0,83.85002652623822
892.0,83.84039997022161
893.0,83.83077341420501
894.0,83.82114685818841
895.0,83.81152030217181
896.0,83.80189374615522
897.0,83.79226719013863
898.0,83.78264063412203
899.0,83.77301407810543
900.0,83.76338752208885
901.0,83.75376096607225
902.0,83.74413441005565
903.0,83.73450785403907
904.0,83.72488129802247
905.0,83.71525474200587
906.0,83.70562818598928
907.0,83.69600162997268
908.0,83.6863750739561
909.0,83.6767485179395
910.0,83.6636116838669
911.0,83.64859761413828
912.0,83.63358354440966
913.0,83.61856947468104
914.0,83.60355540495242
915.0,83.5885413352238
916.0,83.57352726549516
917.0,83.55851319576654
918.0,83.54349912603791
919.0,83.5284850563093
920.0,83.51347098658067
921.0,83.49845691685205
922.0,83.48344284712341
923.0,83.46842877739479
924.0,83.45888567048486
925.0,83.44957411022966
926.0,83.44026254997445
927.0,83.43095098971924
928.0,83.42163942946404
929.0,83.41232786920882
930.0,83.40301630895362
931.0,83.39370474869841
932.0,83.3843931884432
933.0,83.375081628188
934.0,83.36577006793279
935.0,83.35645850767759
936.0,83.34714694742237
937.0,83.33783538716716
938.0,83.32831335792613
939.0,83.31835008230253
940.0,83.30838680667894
941.0,83.29842353105533
942.0,83.28846025543173
943.0,83.27849697980814
944.0,83.26853370418453
945.0,83.25857042856093
946.0,83.24860715293734
947.0,83.23864387731373
948.0,83.22868060169013
949.0,83.21871732606654
950.0,83.20875405044293
951.0,83.19879077481933
952.0,83.19177746112886
953.0,83.18649084671362
954.0,83.18120423229837
955.0,83.17591761788313
956.0,83.17063100346788
957.0,83.16534438905263
958.0,83.16005777463738
959.0,83.15477116022214
960.0,83.1494845458069
961.0,83.14419793139164
962.0,83.1389113169764
963.0,83.13362470256115
964.0,83.12833808814591
965.0,83.14700004193926
966.0,83.16883806253247
967.0,83.19067608312568
968.0,83.2125141037189
969.0,83.23435212431211
970.0,83.25619014490532
971.0,83.27802816549853
972.0,83.29986618609173
973.0,83.32170420668496
974.0,83.34354222727816
975.0,83.36538024787137
976.0,83.38721826846458
977.0,83.40612611130051
978.0,83.40626442388695
979.0,83.4064027364734
980.0,83.40654104905985
981.0,83.4066793616463
982.0,83.40681767423274
983.0,83.40695598681918
984.0,83.40709429940564
985.0,83.40723261199209
986.0,83.40737092457853
987.0,83.40750923716497
988.0,83.40764754975143
989.0,83.40778586233787
990.0,83.40792417492432
991.0,83.40806248751075
992.0,83.40820080009719
993.0,83.40833911268362
994.0,83.40847742527006
995.0,83.4086157378565
996.0,83.40875405044294
997.0,83.40889236302938
998.0,83.40903067561581
999.0,83.40199300577608
1000.0,83.38489919729834
1001.0,83.36780538882059
1002.0,83.35071158034283
1003.0,83.33361777186508
1004.0,83.31652396338733
1005.0,83.29943015490957
1006.0,83.28233634643183
1007.0,83.26524253795408
1008.0,83.24814872947633
1009.0,83.23105492099857
1010.0,83.21396111252082
1011.0,83.19686730404307
1012.0,83.17977349556533
1013.0,83.16267968708758
1014.0,83.14558587860982
1015.0,83.10635663227772
1016.0,83.0283759960399
1017.0,82.95039535980206
1018.0,82.87241472356423
1019.0,82.79443408732641
1020.0,82.71645345108858
1021.0,82.63847281485076
1022.0,82.55580473793822
1023.0,82.46116638467157
1024.0,82.36652803140494
1025.0,82.2718896781383
1026.0,82.17725132487165
1027.0,82.082612971605
1028.0,81.98797461833837
1029.0,81.89333626507172
1030.0,81.78991099454863
1031.0,81.6608083991536
1032.0,81.53170580375857
1033.0,81.40260320836354
1034.0,81.2735006129685
1035.0,81.14439801757348
1036.0,81.01529542217844
1037.0,80.88619282678341
1038.0,80.75315239069198
1039.0,80.60681767423284
1040.0,80.4604829577737
1041.0,80.31414824131457
1042.0,80.16781352485543
1043.0,80.0214788083963
1044.0,79.87514409193716
1045.0,79.72880937547802
1046.0,79.58247465901889
1047.0,79.43613994255975
1048.0,79.23929346953138
1049.0,78.93183842112158
1050.0,78.6243833727118
1051.0,78.31692832430201
1052.0,78.00947327589223
1053.0,77.72599430754127
1054.0,77.45903474363266
1055.0,77.19207517972406
1056.0,76.92511561581546
1057.0,76.65815605190686
1058.0,76.39119648799826
1059.0,76.12423692408966
1060.0,75.85727736018106
1061.0,75.54383225025053
1062.0,75.19468872434366
1063.0,74.8455451984368
1064.0,74.49640167252993
1065.0,74.14725814662306
1066.0,73.79811462071619
1067.0,73.43129900203334
1068.0,73.04084257049787
1069.0,72.6503861389624
1070.0,72.25992970742692
1071.0,71.88316622194978
1072.0,71.56943375800981
1073.0,71.25570129406984
1074.0,70.94196883012985
1075.0,70.62823636618988
1076.0,70.31450390224991
1077.0,70.00077143830994
1078.0,69.68703897436998
1079.0,69.37330651043003
1080.0,69.05957404649007
1081.0,68.74584158255011
1082.0,68.43210911861016
1083.0,68.1183766546702
1084.0,67.80464419073024
1085.0,67.19509568252928
1086.0,66.5727236216719
1087.0,65.95035156081451
1088.0,65.36496823736132
1089.0,64.94661218124591
1090.0,64.5282561251305
1091.0,64.10990006901507
1092.0,63.691544012899655
1093.0,63.27318795678424
1094.0,62.85483190066882
1095.0,62.36873560876354
1096.0,61.83180614818357
1097.0,61.2948766876036
1098.0,60.75794722702363
1099.0,60.226258276662946
1100.0,59.7056035970868
1101.0,59.18494891751065
1102.0,58.6642942379345
1103.0,58.117606055976864
1104.0,57.23890619428885
1105.0,56.36020633260083
1106.0,55.56933496330591
1107.0,55.05681767423276
1108.0,54.5443003851596
1109.0,54.03178309608645
1110.0,53.50474298543611
1111.0,52.96083861870935
1112.0,52.416934251982596
1113.0,51.85488129801979
1114.0,51.195890979900994
1115.0,50.53690066178219
1116.0,49.877910343663395
1117.0,49.1701475497489
1118.0,48.382993331215225
1119.0,47.595839112681546
1120.0,46.808684894147866
1121.0,46.16269595915521
1122.0,45.609491717568886
1123.0,45.05628747598257
1124.0,44.50308323439626
1125.0,43.96229166082463
1126.0,43.444140793711355
1127.0,42.92598992659807
1128.0,42.40783905948479
1129.0,41.88968819237151
1130.0,41.37153732525823
1131.0,40.37950093840639
1132.0,38.20764754975207
1133.0,37.47542071711051
1134.0,36.74319388446895
1135.0,36.01096705182739
1136.0,35.25458162075314
1137.0,34.47353044509571
1138.0,33.69247926943829
1139.0,32.9575981524
1140.0,32.24629603819436
1141.0,31.53499392398871
1142.0,30.82667936164954
1143.0,30.12374713481596
1144.0,29.42081490798238
1145.0,28.7178826811488
1146.0,28.01495045431522
1147.0,27.324429476905703
1148.0,26.641026987278753
1149.0,25.957624497651803
1150.0,25.27422200802485
1151.0,24.345683511019814
1152.0,23.02756456219725
1153.0,21.709445613374683
1154.0,20.449719723774265
1155.0,19.85065019026497
1156.0,19.251580656755674
1157.0,18.652511123246377
1158.0,18.053441589737083
1159.0,17.454372056227786
1160.0,16.412073552518514
1161.0,15.313664147261868
1162.0,14.247788935950553
1163.0,13.743409037379486
1164.0,13.239029138808421
1165.0,12.734649240237355
1166.0,12.23026934166629
1167.0,11.023249209499165
1168.0,9.646541049057674
1169.0,8.672285631816191
1170.0,8.20045529525527
1171.0,7.7286249586943505
1172.0,7.25679462213343
1173.0,6.784168988200517
1174.0,6.308269956388755
1175.0,5.832370924576994
1176.0,5.3564718927652315
1177.0,4.773346028311211
1178.0,4.041119195670077
1179.0,3.3243603206132075
1180.0,2.860667374554823
1181.0,2.3969744284964385
1182.0,2.0163612426971946
1183.0,1.9223383223257196
1184.0,1.8283154019542445
1185.0,1.7342924815827696
1186.0,1.6402695612112945
1187.0,1.5462466408398197
1188.0,1.4522237204683446
1189.0,1.3260431237482433
1190.0,1.179708407289164
1191.0,1.0333736908300848
1192.0,0.8870389743710057
1193.0,0.7407042579119265
1194.0,0.6538439536241981
1195.0,0.5740878867312027
1196.0,0.4943318198382073
1197.0,0.4145757529452118
1198.0,0.3348196860522164
1199.0,0.31087027219757596
